Time,Venue,Code,RaceNo,RunnerNo,RunnerName,Type,Market,Bookie,Odds,Result
6/10/2025 22:03,GLOBE DERBY,Harness,9,1,LINXX,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 22:00,GLOBE DERBY,Harness,9,1,LINXX,CASH,Fixed Win,Sportsbet,19,Success
6/10/2025 21:56,GLOUCESTER PARK,Harness,6,5,AIR MARSHAL,CASH,Fixed Win,Sportsbet,21,Success
6/10/2025 21:55,GOSFORD,Greyhounds,9,4,SELL YOUR SOUL,CASH,Fixed Win,TAB,9,Error
6/10/2025 21:55,GOSFORD,Greyhounds,9,4,SELL YOUR SOUL,CASH,Fixed Win,Sportsbet,9,Error
6/10/2025 21:55,GOSFORD,Greyhounds,9,4,SELL YOUR SOUL,CASH,Fixed Win,BetRight,9,Error
6/10/2025 21:55,GLOUCESTER PARK,Harness,6,5,AIR MARSHAL,CASH,Fixed Win,TAB,21,Error
6/10/2025 21:55,GLOUCESTER PARK,Harness,6,5,AIR MARSHAL,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 21:48,TOWNSVILLE,Greyhounds,9,7,GOOD ODDS ADAM,CASH,Fixed Win,BetRight,31,Error
6/10/2025 21:39,WARRAGUL,Greyhounds,9,4,ELLA'S GLORY,CASH,Fixed Win,Sportsbet,7.5,Error
6/10/2025 21:39,WARRAGUL,Greyhounds,9,4,ELLA'S GLORY,CASH,Fixed Win,PlayUp,8,Error
6/10/2025 21:37,WARRAGUL,Greyhounds,9,3,CAN'T IGNORE HER,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 21:37,WARRAGUL,Greyhounds,9,3,CAN'T IGNORE HER,CASH,Fixed Win,TAB,19,Error
6/10/2025 21:37,WARRAGUL,Greyhounds,9,3,CAN'T IGNORE HER,CASH,Fixed Win,Sportsbet,19,Error
6/10/2025 21:37,WARRAGUL,Greyhounds,9,3,CAN'T IGNORE HER,CASH,Fixed Win,PlayUp,21,Success
6/10/2025 21:37,WARRAGUL,Greyhounds,9,3,CAN'T IGNORE HER,CASH,Fixed Win,BetRight,15,Error
6/10/2025 21:35,GOSFORD,Greyhounds,8,3,REDSHIFT ECHO,CASH,Fixed Win,TAB,21,Error
6/10/2025 21:35,GOSFORD,Greyhounds,8,3,REDSHIFT ECHO,CASH,Fixed Win,Sportsbet,18,Error
6/10/2025 21:35,GOSFORD,Greyhounds,8,3,REDSHIFT ECHO,CASH,Fixed Win,PlayUp,23,Success
6/10/2025 21:35,GOSFORD,Greyhounds,8,7,ALMOST,CASH,Fixed Win,TAB,5,Success
6/10/2025 21:34,GOSFORD,Greyhounds,8,7,ALMOST,CASH,Fixed Win,BetRight,4.6,Error
6/10/2025 21:34,GOSFORD,Greyhounds,8,3,REDSHIFT ECHO,CASH,Fixed Win,BetRight,19,Error
6/10/2025 21:32,TOWNSVILLE,Greyhounds,8,3,CANYA DOMINATE,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 21:32,TOWNSVILLE,Greyhounds,8,3,CANYA DOMINATE,CASH,Fixed Win,Sportsbet,1.95,Error
6/10/2025 21:32,TOWNSVILLE,Greyhounds,8,3,CANYA DOMINATE,CASH,Fixed Win,TAB,2,Error
6/10/2025 21:32,TOWNSVILLE,Greyhounds,8,3,CANYA DOMINATE,CASH,Fixed Win,PlayUp,2.2,Success
6/10/2025 21:32,TOWNSVILLE,Greyhounds,8,3,CANYA DOMINATE,CASH,Fixed Win,BetRight,2.25,Error
6/10/2025 21:16,GLOUCESTER PARK,Harness,5,6,ZUEDE,CASH,Fixed Win,TAB,4.6,Success
6/10/2025 21:16,GLOUCESTER PARK,Harness,5,6,ZUEDE,CASH,Fixed Win,PlayUp,4.6,Success
6/10/2025 21:16,GLOUCESTER PARK,Harness,5,6,ZUEDE,CASH,Fixed Win,Sportsbet,4.5,Error
6/10/2025 21:16,GLOUCESTER PARK,Harness,5,6,ZUEDE,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 21:16,GLOUCESTER PARK,Harness,5,6,ZUEDE,CASH,Fixed Win,BetRight,4.6,Error
6/10/2025 21:15,WARRAGUL,Greyhounds,8,7,SPICY ASSASSIN,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 21:15,WARRAGUL,Greyhounds,8,7,SPICY ASSASSIN,CASH,Fixed Win,Sportsbet,5.5,Error
6/10/2025 21:15,WARRAGUL,Greyhounds,8,7,SPICY ASSASSIN,CASH,Fixed Win,BetRight,5.75,Error
6/10/2025 21:14,WARRAGUL,Greyhounds,8,8,CANYA JIVE,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 21:13,WARRAGUL,Greyhounds,8,8,CANYA JIVE,CASH,Fixed Win,TAB,2.4,Error
6/10/2025 21:13,WARRAGUL,Greyhounds,8,8,CANYA JIVE,CASH,Fixed Win,Sportsbet,2.4,Error
6/10/2025 21:13,WARRAGUL,Greyhounds,8,8,CANYA JIVE,CASH,Fixed Win,PlayUp,2.45,Error
6/10/2025 21:13,WARRAGUL,Greyhounds,8,8,CANYA JIVE,CASH,Fixed Win,BetRight,2.3,Error
6/10/2025 21:12,WAGGA,Harness,8,8,YOO TRISH,CASH,Fixed Win,BetRight,26,Error
6/10/2025 21:09,TOWNSVILLE,Greyhounds,7,1,FEDERAL BULLET,CASH,Fixed Win,BetRight,2,Error
6/10/2025 21:05,GLOBE DERBY,Harness,7,3,RICKSHAWSHADOW,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 21:04,GLOBE DERBY,Harness,7,2,SUREFIRE BET,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 21:02,BULLI,Greyhounds,7,1,SQUARE UP,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 21:02,BULLI,Greyhounds,7,6,COOL STORY,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 21:02,BULLI,Greyhounds,7,6,COOL STORY,CASH,Fixed Win,TAB,13,Error
6/10/2025 21:02,BULLI,Greyhounds,7,6,COOL STORY,CASH,Fixed Win,Sportsbet,12,Error
6/10/2025 21:02,BULLI,Greyhounds,7,6,COOL STORY,CASH,Fixed Win,PlayUp,13,Success
6/10/2025 21:01,BULLI,Greyhounds,7,6,COOL STORY,CASH,Fixed Win,BetRight,13,Success
6/10/2025 21:01,GLOBE DERBY,Harness,7,2,SUREFIRE BET,CASH,Fixed Win,PlayUp,1,Error
6/10/2025 21:01,BULLI,Greyhounds,7,1,SQUARE UP,CASH,Fixed Win,TAB,13,Error
6/10/2025 21:01,BULLI,Greyhounds,7,1,SQUARE UP,CASH,Fixed Win,PlayUp,14,Success
6/10/2025 21:01,BULLI,Greyhounds,7,1,SQUARE UP,CASH,Fixed Win,BetRight,12,Error
6/10/2025 20:57,GLOBE DERBY,Harness,7,3,RICKSHAWSHADOW,CASH,Fixed Win,TAB,9,Success
6/10/2025 20:57,GLOBE DERBY,Harness,7,3,RICKSHAWSHADOW,CASH,Fixed Win,Sportsbet,9,Success
6/10/2025 20:55,GLOUCESTER PARK,Harness,4,4,HER PRESENCE,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 20:54,GLOUCESTER PARK,Harness,4,4,HER PRESENCE,CASH,Fixed Win,TAB,1.45,Error
6/10/2025 20:54,GLOUCESTER PARK,Harness,4,4,HER PRESENCE,CASH,Fixed Win,Sportsbet,1.5,Success
6/10/2025 20:54,GLOUCESTER PARK,Harness,4,4,HER PRESENCE,CASH,Fixed Win,BetRight,1.5,Success
6/10/2025 20:53,GLOUCESTER PARK,Harness,4,1,MADAM MAGGIE,CASH,Fixed Win,TAB,12,Error
6/10/2025 20:52,GOSFORD,Greyhounds,6,7,TARAWI AROURA,CASH,Fixed Win,BetRight,23,Success
6/10/2025 20:50,GLOUCESTER PARK,Harness,4,8,AWAITINGINSTRUCTIONS,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 20:50,GLOUCESTER PARK,Harness,4,8,AWAITINGINSTRUCTIONS,CASH,Fixed Win,Sportsbet,31,Success
6/10/2025 20:36,ECHUCA,Harness,8,3,HIGH FLUX,CASH,Fixed Win,TAB,41,Success
6/10/2025 20:36,ECHUCA,Harness,8,3,HIGH FLUX,CASH,Fixed Win,Sportsbet,41,Success
6/10/2025 20:36,ECHUCA,Harness,8,4,BE GOOD MIKI,CASH,Fixed Win,TAB,13,Error
6/10/2025 20:34,WARRAGUL,Greyhounds,6,7,JUMBUK DAMIEN,CASH,Fixed Win,TAB,7,Success
6/10/2025 20:34,WARRAGUL,Greyhounds,6,7,JUMBUK DAMIEN,CASH,Fixed Win,PlayUp,7,Success
6/10/2025 20:34,WARRAGUL,Greyhounds,6,7,JUMBUK DAMIEN,CASH,Fixed Win,BetRight,6.5,Error
6/10/2025 20:31,MANDURAH,Greyhounds,2,4,DIVOT,CASH,Fixed Win,Sportsbet,1.4,Error
6/10/2025 20:31,MANDURAH,Greyhounds,2,4,DIVOT,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 20:31,MANDURAH,Greyhounds,2,4,DIVOT,CASH,Fixed Win,TAB,1.45,Error
6/10/2025 20:31,MANDURAH,Greyhounds,2,4,DIVOT,CASH,Fixed Win,PlayUp,1.35,Error
6/10/2025 20:31,MANDURAH,Greyhounds,2,4,DIVOT,CASH,Fixed Win,BetRight,1.4,Error
6/10/2025 20:22,GLOUCESTER PARK,Harness,3,3,CIGANDA,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 20:22,GLOUCESTER PARK,Harness,3,3,CIGANDA,CASH,Fixed Win,PlayUp,34,Success
6/10/2025 20:21,GLOUCESTER PARK,Harness,3,3,CIGANDA,CASH,Fixed Win,TAB,41,Success
6/10/2025 20:21,GLOUCESTER PARK,Harness,3,3,CIGANDA,CASH,Fixed Win,Sportsbet,41,Success
6/10/2025 20:21,TOWNSVILLE,Greyhounds,5,5,CO PILOT,CASH,Fixed Win,TAB,23,Error
6/10/2025 20:21,TOWNSVILLE,Greyhounds,5,5,CO PILOT,CASH,Fixed Win,Sportsbet,23,Error
6/10/2025 20:21,TOWNSVILLE,Greyhounds,5,4,POPPY ED,CASH,Fixed Win,PlayUp,12,Success
6/10/2025 20:21,TOWNSVILLE,Greyhounds,5,6,CASH PIRATE,CASH,Fixed Win,TAB,15,Error
6/10/2025 20:21,TOWNSVILLE,Greyhounds,5,6,CASH PIRATE,CASH,Fixed Win,Sportsbet,15,Error
6/10/2025 20:21,TOWNSVILLE,Greyhounds,5,6,CASH PIRATE,CASH,Fixed Win,BetRight,13,Error
6/10/2025 20:20,TOWNSVILLE,Greyhounds,5,5,CO PILOT,CASH,Fixed Win,PlayUp,34,Success
6/10/2025 20:20,TOWNSVILLE,Greyhounds,5,5,CO PILOT,CASH,Fixed Win,BetRight,31,Success
6/10/2025 20:18,GLOUCESTER PARK,Harness,3,12,INTO THE FUTURE,CASH,Fixed Win,TAB,17,Error
6/10/2025 20:18,GLOUCESTER PARK,Harness,3,12,INTO THE FUTURE,CASH,Fixed Win,Sportsbet,17,Error
6/10/2025 20:18,GLOUCESTER PARK,Harness,3,12,INTO THE FUTURE,CASH,Fixed Win,PlayUp,17,Error
6/10/2025 20:18,GLOUCESTER PARK,Harness,3,10,PRINCE OF TRIBECA,CASH,Fixed Win,BetRight,21,Success
6/10/2025 20:12,WAGGA,Harness,6,2,MOST CERTAIN MICKY,CASH,Fixed Win,TAB,16,Error
6/10/2025 20:11,WARRAGUL,Greyhounds,5,7,JUST ONE FLEX,CASH,Fixed Win,Sportsbet,7,Success
6/10/2025 20:11,WAGGA,Harness,6,10,ROLL PLAY,CASH,Fixed Win,BetRight,15,Error
6/10/2025 20:04,ECHUCA,Harness,7,4,WHIRILY MAURZ,CASH,Fixed Win,PlayUp,4.6,Success
6/10/2025 20:03,ECHUCA,Harness,7,1,SHE IS LOVELY,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 20:03,ECHUCA,Harness,7,1,SHE IS LOVELY,CASH,Fixed Win,Sportsbet,15,Success
6/10/2025 20:03,ECHUCA,Harness,7,10,ALL ITTOOK,CASH,Fixed Win,TAB,41,Error
6/10/2025 20:02,ECHUCA,Harness,7,1,SHE IS LOVELY,CASH,Fixed Win,TAB,14,Error
6/10/2025 20:02,ECHUCA,Harness,7,1,SHE IS LOVELY,CASH,Fixed Win,PlayUp,16,Success
6/10/2025 19:44,GLOUCESTER PARK,Harness,2,7,JAMIE KIM,CASH,Fixed Win,TAB,41,Error
6/10/2025 19:44,GLOUCESTER PARK,Harness,2,7,JAMIE KIM,CASH,Fixed Win,Sportsbet,51,Success
6/10/2025 19:44,GLOUCESTER PARK,Harness,2,7,JAMIE KIM,CASH,Fixed Win,BetRight,51,Success
6/10/2025 19:44,GLOUCESTER PARK,Harness,2,6,SOHO GIGOLO,CASH,Fixed Win,TAB,3.5,Error
6/10/2025 19:43,GLOUCESTER PARK,Harness,2,6,SOHO GIGOLO,CASH,Fixed Win,PlayUp,4.2,Success
6/10/2025 19:42,WAGGA,Harness,5,5,SHE HAUNTS EM,CASH,Fixed Win,BetRight,3.9,Error
6/10/2025 19:41,GLOUCESTER PARK,Harness,2,6,SOHO GIGOLO,CASH,Fixed Win,Sportsbet,5,Success
6/10/2025 19:40,WAGGA,Harness,5,2,SIGNIFICANT LAZ,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 19:40,GOSFORD,Greyhounds,3,9,SUMMER'S DREAM,CASH,Fixed Win,PlayUp,61,Success
6/10/2025 19:39,GOSFORD,Greyhounds,3,7,MISS GRAHAM,CASH,Fixed Win,PlayUp,12,Success
6/10/2025 19:38,WAGGA,Harness,5,2,SIGNIFICANT LAZ,CASH,Fixed Win,PlayUp,41,Success
6/10/2025 19:37,WAGGA,Harness,5,2,SIGNIFICANT LAZ,CASH,Fixed Win,TAB,41,Error
6/10/2025 19:36,WAGGA,Harness,5,4,TUKAHA,CASH,Fixed Win,TAB,4.6,Error
6/10/2025 19:35,WAGGA,Harness,5,9,CAPTAIN OF SPEED,CASH,Fixed Win,PlayUp,23,Success
6/10/2025 19:35,WAGGA,Harness,5,9,CAPTAIN OF SPEED,CASH,Fixed Win,BetRight,17,Error
6/10/2025 19:35,WAGGA,Harness,5,9,CAPTAIN OF SPEED,CASH,Fixed Win,TAB,19,Error
6/10/2025 19:30,ECHUCA,Harness,6,10,OVER THE LINE,CASH,Fixed Win,BetRight,5,Error
6/10/2025 19:26,ECHUCA,Harness,6,5,JOEYS HANGOVER,CASH,Fixed Win,Sportsbet,31,Success
6/10/2025 19:26,ECHUCA,Harness,6,5,JOEYS HANGOVER,CASH,Fixed Win,PlayUp,31,Success
6/10/2025 19:25,ECHUCA,Harness,6,5,JOEYS HANGOVER,CASH,Fixed Win,TAB,26,Error
6/10/2025 19:25,ECHUCA,Harness,6,1,BERYLS GRIN,CASH,Fixed Win,TAB,26,Error
6/10/2025 19:25,ECHUCA,Harness,6,1,BERYLS GRIN,CASH,Fixed Win,Sportsbet,34,Success
6/10/2025 19:25,ECHUCA,Harness,6,1,BERYLS GRIN,CASH,Fixed Win,PlayUp,34,Success
6/10/2025 19:25,WARRAGUL,Greyhounds,3,6,NINJA CUDDLE,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 19:23,ECHUCA,Harness,6,1,BERYLS GRIN,CASH,Fixed Win,BetRight,23,Error
6/10/2025 19:23,WARRAGUL,Greyhounds,3,6,NINJA CUDDLE,CASH,Fixed Win,Sportsbet,46,Error
6/10/2025 19:23,WARRAGUL,Greyhounds,3,6,NINJA CUDDLE,CASH,Fixed Win,PlayUp,61,Error
6/10/2025 19:23,WARRAGUL,Greyhounds,3,4,ASTON KRISTEN,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 19:23,WARRAGUL,Greyhounds,3,4,ASTON KRISTEN,CASH,Fixed Win,Sportsbet,34,Error
6/10/2025 19:23,WARRAGUL,Greyhounds,3,6,NINJA CUDDLE,CASH,Fixed Win,TAB,71,Error
6/10/2025 19:23,WARRAGUL,Greyhounds,3,6,NINJA CUDDLE,CASH,Fixed Win,BetRight,61,Error
6/10/2025 19:23,WARRAGUL,Greyhounds,3,4,ASTON KRISTEN,CASH,Fixed Win,TAB,31,Error
6/10/2025 19:23,WARRAGUL,Greyhounds,3,4,ASTON KRISTEN,CASH,Fixed Win,PlayUp,51,Success
6/10/2025 19:23,WARRAGUL,Greyhounds,3,4,ASTON KRISTEN,CASH,Fixed Win,BetRight,26,Error
6/10/2025 19:20,GLOBE DERBY,Harness,4,11,ATMOSPHERE,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 19:17,GLOBE DERBY,Harness,4,6,VILLAGE CHARACTER,CASH,Fixed Win,PlayUp,1,Error
6/10/2025 19:17,GLOBE DERBY,Harness,4,11,ATMOSPHERE,CASH,Fixed Win,PlayUp,1,Error
6/10/2025 19:17,GLOBE DERBY,Harness,4,11,ATMOSPHERE,CASH,Fixed Win,TAB,51,Error
6/10/2025 19:17,GLOBE DERBY,Harness,4,11,ATMOSPHERE,CASH,Fixed Win,Sportsbet,51,Error
6/10/2025 19:16,GLOUCESTER PARK,Harness,1,5,BLUE BLAZER NZ,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 19:13,GLOUCESTER PARK,Harness,1,10,COHLIN,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 19:12,GLOUCESTER PARK,Harness,1,1,BONSTAR,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 19:12,GLOUCESTER PARK,Harness,1,1,BONSTAR,CASH,Fixed Win,Sportsbet,3.2,Success
6/10/2025 19:12,GLOUCESTER PARK,Harness,1,1,BONSTAR,CASH,Fixed Win,TAB,3.1,Error
6/10/2025 19:12,GLOUCESTER PARK,Harness,1,1,BONSTAR,CASH,Fixed Win,PlayUp,3.2,Success
6/10/2025 19:12,GLOUCESTER PARK,Harness,1,1,BONSTAR,CASH,Fixed Win,BetRight,2.9,Error
6/10/2025 19:11,GLOUCESTER PARK,Harness,1,9,ERA,CASH,Fixed Win,Sportsbet,19,Error
6/10/2025 19:11,GLOUCESTER PARK,Harness,1,10,COHLIN,CASH,Fixed Win,TAB,61,Error
6/10/2025 19:11,GLOUCESTER PARK,Harness,1,10,COHLIN,CASH,Fixed Win,Sportsbet,81,Success
6/10/2025 19:11,GLOUCESTER PARK,Harness,1,10,COHLIN,CASH,Fixed Win,PlayUp,81,Success
6/10/2025 19:11,GLOUCESTER PARK,Harness,1,6,JOE WITH THE FLOW,CASH,Fixed Win,TAB,34,Error
6/10/2025 19:11,GLOUCESTER PARK,Harness,1,6,JOE WITH THE FLOW,CASH,Fixed Win,Sportsbet,41,Success
6/10/2025 19:10,GLOUCESTER PARK,Harness,1,9,ERA,CASH,Fixed Win,TAB,19,Error
6/10/2025 19:10,GLOUCESTER PARK,Harness,1,5,BLUE BLAZER NZ,CASH,Fixed Win,PlayUp,4,Error
6/10/2025 19:10,GLOUCESTER PARK,Harness,1,6,JOE WITH THE FLOW,CASH,Fixed Win,BetRight,34,Error
6/10/2025 19:06,WAGGA,Harness,4,4,LINE ME UP BRO NZ,CASH,Fixed Win,TAB,26,Error
6/10/2025 19:03,WAGGA,Harness,4,9,MILLWOOD GRACE NZ,CASH,Fixed Win,PlayUp,81,Success
6/10/2025 19:03,WAGGA,Harness,4,9,MILLWOOD GRACE NZ,CASH,Fixed Win,TAB,71,Error
6/10/2025 19:02,WAGGA,Harness,4,6,ULTIMATE TROUBLE,CASH,Fixed Win,TAB,26,Error
6/10/2025 18:53,ECHUCA,Harness,5,9,LOCHINVAR CHARM,CASH,Fixed Win,TAB,31,Success
6/10/2025 18:49,ECHUCA,Harness,5,7,MAJOR HOLIDAY NZ,CASH,Fixed Win,PlayUp,8.5,Success
6/10/2025 18:45,ANGLE PARK,Greyhounds,2,7,UNINVITING,CASH,Fixed Win,TAB,2.3,Error
6/10/2025 18:45,ANGLE PARK,Greyhounds,2,7,UNINVITING,CASH,Fixed Win,PlayUp,2.3,Error
6/10/2025 18:45,ANGLE PARK,Greyhounds,2,7,UNINVITING,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 18:45,ANGLE PARK,Greyhounds,2,7,UNINVITING,CASH,Fixed Win,Sportsbet,2.2,Error
6/10/2025 18:45,ANGLE PARK,Greyhounds,2,7,UNINVITING,CASH,Fixed Win,BetRight,2.25,Error
6/10/2025 18:44,GLOBE DERBY,Harness,3,4,SAMMY BARBARO,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 18:44,GLOBE DERBY,Harness,3,4,SAMMY BARBARO,CASH,Fixed Win,TAB,6,Error
6/10/2025 18:44,GLOBE DERBY,Harness,3,4,SAMMY BARBARO,CASH,Fixed Win,PlayUp,1,Error
6/10/2025 18:43,GLOBE DERBY,Harness,3,9,JANES GEM,CASH,Fixed Win,Sportsbet,4.2,Error
6/10/2025 18:40,GLOBE DERBY,Harness,3,2,COUNTESS CRUSOE,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 18:40,GLOBE DERBY,Harness,3,2,COUNTESS CRUSOE,CASH,Fixed Win,PlayUp,1,Error
6/10/2025 18:40,GLOBE DERBY,Harness,3,2,COUNTESS CRUSOE,CASH,Fixed Win,BetRight,91,Success
6/10/2025 18:40,GLOBE DERBY,Harness,3,2,COUNTESS CRUSOE,CASH,Fixed Win,Sportsbet,81,Error
6/10/2025 18:40,GLOBE DERBY,Harness,3,2,COUNTESS CRUSOE,CASH,Fixed Win,TAB,81,Error
6/10/2025 18:40,WARRAGUL,Greyhounds,1,3,COPPER MICK,CASH,Fixed Win,TAB,61,Error
6/10/2025 18:33,GLOBE DERBY,Harness,3,9,JANES GEM,CASH,Fixed Win,TAB,6,Success
6/10/2025 18:27,WAGGA,Harness,3,3,ALWAYSATTHEBEACH,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 18:25,WAGGA,Harness,3,2,CALA JEWEL,CASH,Fixed Win,PlayUp,8,Success
6/10/2025 18:23,ECHUCA,Harness,4,12,MY MOTHER SAID,CASH,Fixed Win,PlayUp,41,Error
6/10/2025 18:23,ECHUCA,Harness,4,12,MY MOTHER SAID,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 18:21,WAGGA,Harness,3,6,I LIKE WHAT I SEE,CASH,Fixed Win,PlayUp,3.7,Success
6/10/2025 18:16,GRAFTON,Greyhounds,12,7,AWESOME BELIEVER,CASH,Fixed Win,BetRight,51,Success
6/10/2025 18:15,ECHUCA,Harness,4,12,MY MOTHER SAID,CASH,Fixed Win,TAB,81,Error
6/10/2025 18:15,ECHUCA,Harness,4,12,MY MOTHER SAID,CASH,Fixed Win,Sportsbet,101,Success
6/10/2025 18:15,GRAFTON,Greyhounds,12,8,JAMIE TARTT,CASH,Fixed Win,BetRight,15,Success
6/10/2025 18:11,GEELONG,Greyhounds,11,7,UNDERCOVER GUY,CASH,Fixed Win,BetRight,4.8,Error
6/10/2025 18:10,GLOBE DERBY,Harness,2,2,DONT TELL ALICE,CASH,Fixed Win,PlayUp,1,Error
6/10/2025 18:07,GEELONG,Greyhounds,11,5,LEONARDO ZEAL,CASH,Fixed Win,TAB,6,Success
6/10/2025 18:07,GEELONG,Greyhounds,11,5,LEONARDO ZEAL,CASH,Fixed Win,Sportsbet,6,Success
6/10/2025 18:07,GEELONG,Greyhounds,11,5,LEONARDO ZEAL,CASH,Fixed Win,PlayUp,6,Success
6/10/2025 18:07,GEELONG,Greyhounds,11,5,LEONARDO ZEAL,CASH,Fixed Win,BetRight,5.5,Error
6/10/2025 18:03,Q1 LAKESIDE,Greyhounds,11,4,CELTIC GOLD,CASH,Fixed Win,TAB,21,Error
6/10/2025 18:03,Q1 LAKESIDE,Greyhounds,11,4,CELTIC GOLD,CASH,Fixed Win,PlayUp,21,Error
6/10/2025 18:00,ECHUCA,Harness,3,6,POPPY POPSTAR,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 18:00,ECHUCA,Harness,3,6,POPPY POPSTAR,CASH,Fixed Win,Sportsbet,6,Success
6/10/2025 17:56,ECHUCA,Harness,3,6,POPPY POPSTAR,CASH,Fixed Win,TAB,6,Error
6/10/2025 17:55,GRAFTON,Greyhounds,11,8,MY CUPCAKE,CASH,Fixed Win,BetRight,5,Error
6/10/2025 17:54,ECHUCA,Harness,3,6,POPPY POPSTAR,CASH,Fixed Win,BetRight,8,Success
6/10/2025 17:48,ALBION PARK,Harness,9,1,EDWARD JAY,CASH,Fixed Win,Sportsbet,4.2,Error
6/10/2025 17:48,ALBION PARK,Harness,9,5,MACH ASSASSIN,CASH,Fixed Win,BetRight,6.75,Error
6/10/2025 17:48,ALBION PARK,Harness,9,2,ROCK NIEN,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 17:48,ALBION PARK,Harness,9,2,ROCK NIEN,CASH,Fixed Win,TAB,19,Error
6/10/2025 17:48,ALBION PARK,Harness,9,2,ROCK NIEN,CASH,Fixed Win,PlayUp,23,Success
6/10/2025 17:48,ALBION PARK,Harness,9,2,ROCK NIEN,CASH,Fixed Win,Sportsbet,26,Success
6/10/2025 17:46,ALBION PARK,Harness,9,5,MACH ASSASSIN,CASH,Fixed Win,Sportsbet,8,Error
6/10/2025 17:46,ALBION PARK,Harness,9,5,MACH ASSASSIN,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 17:46,ALBION PARK,Harness,9,5,MACH ASSASSIN,CASH,Fixed Win,TAB,7,Error
6/10/2025 17:43,GLOBE DERBY,Harness,1,8,BUCKLES,CASH,Fixed Win,PlayUp,1,Error
6/10/2025 17:43,GLOBE DERBY,Harness,1,8,BUCKLES,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 17:42,GLOBE DERBY,Harness,1,8,BUCKLES,CASH,Fixed Win,Sportsbet,16,Success
6/10/2025 17:41,MENANGLE,Harness,8,10,SAHARA SIROCCO,CASH,Fixed Win,TAB,17,Error
6/10/2025 17:41,MENANGLE,Harness,8,10,SAHARA SIROCCO,CASH,Fixed Win,Sportsbet,17,Error
6/10/2025 17:41,MENANGLE,Harness,8,10,SAHARA SIROCCO,CASH,Fixed Win,PlayUp,18,Error
6/10/2025 17:40,GLOBE DERBY,Harness,1,1,WINSOME RUBY,CASH,Fixed Win,BetRight,8,Success
6/10/2025 17:40,GLOBE DERBY,Harness,1,1,WINSOME RUBY,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 17:38,MENANGLE,Harness,8,4,RED REACTOR NZ,CASH,Fixed Win,BetRight,9.5,Error
6/10/2025 17:02,HORSHAM,Greyhounds,7,4,TINKER CONALL,CASH,Fixed Win,Sportsbet,12,Success
6/10/2025 17:02,HORSHAM,Greyhounds,7,4,TINKER CONALL,CASH,Fixed Win,PlayUp,12,Success
6/10/2025 17:02,HORSHAM,Greyhounds,7,4,TINKER CONALL,CASH,Fixed Win,TAB,12,Error
6/10/2025 17:02,HORSHAM,Greyhounds,7,4,TINKER CONALL,CASH,Fixed Win,Tabtouch,1,Error
6/10/2025 17:02,HORSHAM,Greyhounds,7,4,TINKER CONALL,CASH,Fixed Win,BetRight,9,Error
6/10/2025 16:54,ECHUCA,Harness,1,4,CHEERSTOLOU,CASH,Fixed Win,BetRight,4.6,Error
6/10/2025 16:54,ECHUCA,Harness,1,1,GIVE DAVE A WAVE,CASH,Fixed Win,Sportsbet,4,Success
6/10/2025 16:53,ECHUCA,Harness,1,1,GIVE DAVE A WAVE,CASH,Fixed Win,PlayUp,3.8,Success
6/10/2025 16:51,ECHUCA,Harness,1,9,HERAKLES,CASH,Fixed Win,TAB,14,Success
6/10/2025 16:48,ALBION PARK,Harness,7,9,ARNOLD STREET,CASH,Fixed Win,PlayUp,101,Success
6/10/2025 16:45,ECHUCA,Harness,1,10,RABADA,CASH,Fixed Win,PlayUp,26,Success
